codigo_cuenta,nombre_cuenta,valor_cuenta,tipo_cuenta,tipo_estado_financiero,nombre_empresa,fecha
2701,creditos_indirectos,63656.925,Pasivo,bg,banco_icbc,2021-08
2702,otras_provisiones,11338.606,Pasivo,bg,banco_icbc,2021-08
28,obligaciones_en_circulacion_subordinadas,9440.21,Pasivo,bg,banco_icbc,2021-08
2,pasivo,1898.396,Pasivo,bg,banco_icbc,2021-08
3,patrimonio,75534.805,Patrimonio,bg,banco_icbc,2021-08
31,capital_social,4579695.968,Patrimonio,bg,banco_icbc,2021-08
32,capital_adicional,368660.752,Patrimonio,bg,banco_icbc,2021-08
33,reservas,364780.2,Patrimonio,bg,banco_icbc,2021-08
35,ajustes_al_patrimonio,0.0,Patrimonio,bg,banco_icbc,2021-08
38,resultados_acumulados,2449.634,Patrimonio,bg,banco_icbc,2021-08
39,resultado_neto_del_ejercicio,-17742.072,Patrimonio,bg,banco_icbc,2021-08
3901,total_pasivo_y_patrimonio,0.0,Patrimonio,bg,banco_icbc,2021-08
7,contingentes,19172.99,Contingentes,bg,banco_icbc,2021-08
7101,avales_cartas_fianza_cartas_de_credito_y_aceptaciones_bancarias,4948356.721,Contingentes,bg,banco_icbc,2021-08
7105,lineas_de_credito_no_utilizadas_y_creditos_concedidos_no_desembolsados,1716592.454,Contingentes,bg,banco_icbc,2021-08
7106,instrumentos_financieros_derivados,1410076.707,Contingentes,bg,banco_icbc,2021-08
7110,otras_cuentas_contingentes,265675.747,Contingentes,bg,banco_icbc,2021-08
11,disponible,275049.87,Activo,bg,bank_of_china,2021-08
1101,caja,0.0,Activo,bg,bank_of_china,2021-08
1103,bancos_y_corresponsales,275049.87,Activo,bg,bank_of_china,2021-08
1105,canje,0.0,Activo,bg,bank_of_china,2021-08
1109,otros,0.0,Activo,bg,bank_of_china,2021-08
12,fondos_interbancarios,80840.0,Activo,bg,bank_of_china,2021-08
13,inversiones_netas_de_provisiones,135684.232,Activo,bg,bank_of_china,2021-08
1301,inversiones_a_valor_razonable_con_cambios_en_resultados,0.0,Activo,bg,bank_of_china,2021-08
1303,inversiones_disponibles_para_la_venta,79705.9,Activo,bg,bank_of_china,2021-08
1305,inversiones_a_vencimiento,55978.332,Activo,bg,bank_of_china,2021-08
17,inversiones_en_subsidiarias_asociadas_y_negocios_conjuntos,0.0,Activo,bg,bank_of_china,2021-08
1306,inversiones_en_commodities,0.0,Activo,bg,bank_of_china,2021-08
1309,provisiones,0.0,Activo,bg,bank_of_china,2021-08
14,creditos_netos_de_provisiones_y_de_ingresos_no_devengados,21846.0,Activo,bg,bank_of_china,2021-08
1401,vigentes,22000.0,Activo,bg,bank_of_china,2021-08
1401.07.01,cuentas_corrientes,0.0,Activo,bg,bank_of_china,2021-08
1401.07.02,tarjetas_de_credito,0.0,Activo,bg,bank_of_china,2021-08
1401.07.05,descuentos,0.0,Activo,bg,bank_of_china,2021-08
1401.07.10,factoring,0.0,Activo,bg,bank_of_china,2021-08
1401.07.06,prestamos,22000.0,Activo,bg,bank_of_china,2021-08
1401.07.11,arrendamiento_financiero,0.0,Activo,bg,bank_of_china,2021-08
1401.04,hipotecarios_para_vivienda,0.0,Activo,bg,bank_of_china,2021-08
1401.07.26,comercio_exterior,0.0,Activo,bg,bank_of_china,2021-08
1401.07.21,creditos_por_liquidar,0.0,Activo,bg,bank_of_china,2021-08
1401.04.99,otros,0.0,Activo,bg,bank_of_china,2021-08
1403,refinanciados_y_reestructurados,0.0,Activo,bg,bank_of_china,2021-08
1404,atrasados,0.0,Activo,bg,bank_of_china,2021-08
1405,vencidos,0.0,Activo,bg,bank_of_china,2021-08
1406,en_cobranza_judicial,0.0,Activo,bg,bank_of_china,2021-08
1409,provisiones,-154.0,Activo,bg,bank_of_china,2021-08
1410,intereses_y_comisiones_no_devengados,0.0,Activo,bg,bank_of_china,2021-08
15,cuentas_por_cobrar_netas_de_provisiones,1097.83,Activo,bg,bank_of_china,2021-08
1508,rendimientos_por_cobrar,131.781,Activo,bg,bank_of_china,2021-08
1508.11,disponible,6.327,Activo,bg,bank_of_china,2021-08
1508.12,fondos_interbancarios,21.314,Activo,bg,bank_of_china,2021-08
1508.13,inversiones,0.0,Activo,bg,bank_of_china,2021-08
1508.14,creditos,104.139,Activo,bg,bank_of_china,2021-08
1508.15,cuentas_por_cobrar,0.0,Activo,bg,bank_of_china,2021-08
16,bienes_realizables_recibidos_en_pago_y_adjudicados_netos,0.0,Activo,bg,bank_of_china,2021-08
18,inmuebles_mobiliario_y_equipo_neto,6685.168,Activo,bg,bank_of_china,2021-08
19,otros_activos,4050.016,Activo,bg,bank_of_china,2021-08
1,activo,525384.899,Activo,bg,bank_of_china,2021-08
21,obligaciones_con_el_publico,271918.81,Pasivo,bg,bank_of_china,2021-08
2101,depositos_a_la_vista,155914.131,Pasivo,bg,bank_of_china,2021-08
2102,depositos_de_ahorro,0.0,Pasivo,bg,bank_of_china,2021-08
2103,depositos_a_plazo,106220.803,Pasivo,bg,bank_of_china,2021-08
2103.02,certificados_bancarios_y_de_depositos,0.0,Pasivo,bg,bank_of_china,2021-08
2103.03,cuentas_a_plazo,106220.803,Pasivo,bg,bank_of_china,2021-08
2103.05,cts,0.0,Pasivo,bg,bank_of_china,2021-08
2103.09,otros,0.0,Pasivo,bg,bank_of_china,2021-08
2107,depositos_restringidos,9783.874,Pasivo,bg,bank_of_china,2021-08
2108,otras_obligaciones,0.0,Pasivo,bg,bank_of_china,2021-08
2108.01,a_la_vista,0.0,Pasivo,bg,bank_of_china,2021-08
2108.02,relacionadas_con_inversiones,0.0,Pasivo,bg,bank_of_china,2021-08
23,depositos_del_sistema_financiero_y_organismos_internacionales,0.0,Pasivo,bg,bank_of_china,2021-08
2301,depositos_a_la_vista,0.0,Pasivo,bg,bank_of_china,2021-08
2302,depositos_de_ahorro,0.0,Pasivo,bg,bank_of_china,2021-08
2303,depositos_a_plazo,0.0,Pasivo,bg,bank_of_china,2021-08
22,fondos_interbancarios,0.0,Pasivo,bg,bank_of_china,2021-08
24,adeudos_y_obligaciones_financieras,0.0,Pasivo,bg,bank_of_china,2021-08
2403,instituciones_del_pais,0.0,Pasivo,bg,bank_of_china,2021-08
2405,instituciones_del_exterior_y_organismos_internacionales,0.0,Pasivo,bg,bank_of_china,2021-08
2808,obligaciones_en_circulacion_no_subordinadas,0.0,Pasivo,bg,bank_of_china,2021-08
2804,bonos_de_arrendamiento_financiero,0.0,Pasivo,bg,bank_of_china,2021-08
2805,instrumentos_hipotecarios,0.0,Pasivo,bg,bank_of_china,2021-08
2807,otros_instrumentos_de_deuda,0.0,Pasivo,bg,bank_of_china,2021-08
25,cuentas_por_pagar,0.0,Pasivo,bg,bank_of_china,2021-08
2001,intereses_y_otros_gastos_por_pagar,0.0,Pasivo,bg,bank_of_china,2021-08
2001.21,obligaciones_con_el_publico,2797.56,Pasivo,bg,bank_of_china,2021-08
2001.23,depositos_del_sistema_financiero_y_organismos_internacionales,1050.765,Pasivo,bg,bank_of_china,2021-08
2001.22,fondos_interbancarios,6.088,Pasivo,bg,bank_of_china,2021-08
2001.24,adeudos_y_obligaciones_financieras,0.0,Pasivo,bg,bank_of_china,2021-08
2001.28,obligaciones_en_circulacion_no_subordinadas,0.0,Pasivo,bg,bank_of_china,2021-08
2001.25,cuentas_por_pagar,0.0,Pasivo,bg,bank_of_china,2021-08
29,otros_pasivos,0.0,Pasivo,bg,bank_of_china,2021-08
27,provisiones,1044.676,Pasivo,bg,bank_of_china,2021-08
2701,creditos_indirectos,2300.161,Pasivo,bg,bank_of_china,2021-08
2702,otras_provisiones,8098.855,Pasivo,bg,bank_of_china,2021-08
28,obligaciones_en_circulacion_subordinadas,2635.078,Pasivo,bg,bank_of_china,2021-08
2,pasivo,5463.776,Pasivo,bg,bank_of_china,2021-08
3,patrimonio,0.0,Patrimonio,bg,bank_of_china,2021-08
31,capital_social,286166.153,Patrimonio,bg,bank_of_china,2021-08
32,capital_adicional,239218.746,Patrimonio,bg,bank_of_china,2021-08
33,reservas,265200.064,Patrimonio,bg,bank_of_china,2021-08
35,ajustes_al_patrimonio,0.0,Patrimonio,bg,bank_of_china,2021-08
38,resultados_acumulados,0.0,Patrimonio,bg,bank_of_china,2021-08
39,resultado_neto_del_ejercicio,-149.092,Patrimonio,bg,bank_of_china,2021-08
3901,total_pasivo_y_patrimonio,-9825.517,Patrimonio,bg,bank_of_china,2021-08
7,contingentes,-16006.707,Contingentes,bg,bank_of_china,2021-08
7101,avales_cartas_fianza_cartas_de_credito_y_aceptaciones_bancarias,525384.899,Contingentes,bg,bank_of_china,2021-08
7105,lineas_de_credito_no_utilizadas_y_creditos_concedidos_no_desembolsados,487757.073,Contingentes,bg,bank_of_china,2021-08
7106,instrumentos_financieros_derivados,487757.073,Contingentes,bg,bank_of_china,2021-08
7110,otras_cuentas_contingentes,0.0,Contingentes,bg,bank_of_china,2021-08
11,disponible,104056921.91100003,Activo,bg,total_banca_multiple,2021-08
1101,caja,15441006.813999997,Activo,bg,total_banca_multiple,2021-08
1103,bancos_y_corresponsales,84420032.82799998,Activo,bg,total_banca_multiple,2021-08
1105,canje,217250.35599999997,Activo,bg,total_banca_multiple,2021-08
1109,otros,3978631.89,Activo,bg,total_banca_multiple,2021-08
12,fondos_interbancarios,1024192.0,Activo,bg,total_banca_multiple,2021-08
13,inversiones_netas_de_provisiones,75016035.06499998,Activo,bg,total_banca_multiple,2021-08
1301,inversiones_a_valor_razonable_con_cambios_en_resultados,10656135.537999999,Activo,bg,total_banca_multiple,2021-08
1303,inversiones_disponibles_para_la_venta,46785362.666,Activo,bg,total_banca_multiple,2021-08
1305,inversiones_a_vencimiento,11672515.982,Activo,bg,total_banca_multiple,2021-08
17,inversiones_en_subsidiarias_asociadas_y_negocios_conjuntos,5943544.454,Activo,bg,total_banca_multiple,2021-08
1306,inversiones_en_commodities,0.0,Activo,bg,total_banca_multiple,2021-08
1309,provisiones,-41523.583999999995,Activo,bg,total_banca_multiple,2021-08
14,creditos_netos_de_provisiones_y_de_ingresos_no_devengados,322438183.326,Activo,bg,total_banca_multiple,2021-08
1401,vigentes,325291150.16700006,Activo,bg,total_banca_multiple,2021-08
1401.07.01,cuentas_corrientes,270979.626,Activo,bg,total_banca_multiple,2021-08
1401.07.02,tarjetas_de_credito,13034136.121000001,Activo,bg,total_banca_multiple,2021-08
1401.07.05,descuentos,5276199.101999999,Activo,bg,total_banca_multiple,2021-08
1401.07.10,factoring,6702302.802,Activo,bg,total_banca_multiple,2021-08
1401.07.06,prestamos,200800850.79200003,Activo,bg,total_banca_multiple,2021-08
1401.07.11,arrendamiento_financiero,15990334.267000003,Activo,bg,total_banca_multiple,2021-08
1401.04,hipotecarios_para_vivienda,51974131.08799999,Activo,bg,total_banca_multiple,2021-08
1401.07.26,comercio_exterior,20006133.494,Activo,bg,total_banca_multiple,2021-08
1401.07.21,creditos_por_liquidar,2869.029,Activo,bg,total_banca_multiple,2021-08
1401.04.99,otros,11233213.804,Activo,bg,total_banca_multiple,2021-08
1403,refinanciados_y_reestructurados,6669335.211999999,Activo,bg,total_banca_multiple,2021-08
1404,atrasados,12821814.533999998,Activo,bg,total_banca_multiple,2021-08
1405,vencidos,6400302.245,Activo,bg,total_banca_multiple,2021-08
1406,en_cobranza_judicial,6421512.282999999,Activo,bg,total_banca_multiple,2021-08
1409,provisiones,-21901242.427,Activo,bg,total_banca_multiple,2021-08
1410,intereses_y_comisiones_no_devengados,-442874.16099999996,Activo,bg,total_banca_multiple,2021-08
15,cuentas_por_cobrar_netas_de_provisiones,12011615.560999999,Activo,bg,total_banca_multiple,2021-08
1508,rendimientos_por_cobrar,2421250.3709999993,Activo,bg,total_banca_multiple,2021-08
1508.11,disponible,5763.741999999998,Activo,bg,total_banca_multiple,2021-08
1508.12,fondos_interbancarios,36.833,Activo,bg,total_banca_multiple,2021-08
1508.13,inversiones,0.0,Activo,bg,total_banca_multiple,2021-08
1508.14,creditos,2405247.785000001,Activo,bg,total_banca_multiple,2021-08
1508.15,cuentas_por_cobrar,10201.995,Activo,bg,total_banca_multiple,2021-08
16,bienes_realizables_recibidos_en_pago_y_adjudicados_netos,200480.09699999998,Activo,bg,total_banca_multiple,2021-08
18,inmuebles_mobiliario_y_equipo_neto,3159164.74,Activo,bg,total_banca_multiple,2021-08
19,otros_activos,14700680.385000002,Activo,bg,total_banca_multiple,2021-08
1,activo,535028523.5,Activo,bg,total_banca_multiple,2021-08
21,obligaciones_con_el_publico,336489223.52800006,Pasivo,bg,total_banca_multiple,2021-08
2101,depositos_a_la_vista,119256391.97800002,Pasivo,bg,total_banca_multiple,2021-08
2102,depositos_de_ahorro,126860654.07799998,Pasivo,bg,total_banca_multiple,2021-08
2103,depositos_a_plazo,81438941.31,Pasivo,bg,total_banca_multiple,2021-08
2103.02,certificados_bancarios_y_de_depositos,1904943.8800000004,Pasivo,bg,total_banca_multiple,2021-08
2103.03,cuentas_a_plazo,69132145.6,Pasivo,bg,total_banca_multiple,2021-08
2103.05,cts,10393746.661,Pasivo,bg,total_banca_multiple,2021-08
2103.09,otros,8105.155,Pasivo,bg,total_banca_multiple,2021-08
2107,depositos_restringidos,3447488.6229999997,Pasivo,bg,total_banca_multiple,2021-08
2108,otras_obligaciones,5485747.511999999,Pasivo,bg,total_banca_multiple,2021-08
2108.01,a_la_vista,5485747.511999999,Pasivo,bg,total_banca_multiple,2021-08
2108.02,relacionadas_con_inversiones,0.0,Pasivo,bg,total_banca_multiple,2021-08
23,depositos_del_sistema_financiero_y_organismos_internacionales,6940023.851,Pasivo,bg,total_banca_multiple,2021-08
2301,depositos_a_la_vista,4018127.23,Pasivo,bg,total_banca_multiple,2021-08
2302,depositos_de_ahorro,309578.265,Pasivo,bg,total_banca_multiple,2021-08
2303,depositos_a_plazo,2612318.3469999996,Pasivo,bg,total_banca_multiple,2021-08
22,fondos_interbancarios,1084192.0,Pasivo,bg,total_banca_multiple,2021-08
24,adeudos_y_obligaciones_financieras,30957481.404000003,Pasivo,bg,total_banca_multiple,2021-08
2403,instituciones_del_pais,10918297.321999997,Pasivo,bg,total_banca_multiple,2021-08
2405,instituciones_del_exterior_y_organismos_internacionales,20039184.078,Pasivo,bg,total_banca_multiple,2021-08
2808,obligaciones_en_circulacion_no_subordinadas,17026178.315,Pasivo,bg,total_banca_multiple,2021-08
2804,bonos_de_arrendamiento_financiero,136458.4,Pasivo,bg,total_banca_multiple,2021-08
2805,instrumentos_hipotecarios,0.0,Pasivo,bg,total_banca_multiple,2021-08
2807,otros_instrumentos_de_deuda,16889719.915,Pasivo,bg,total_banca_multiple,2021-08
25,cuentas_por_pagar,63406379.65099999,Pasivo,bg,total_banca_multiple,2021-08
2001,intereses_y_otros_gastos_por_pagar,810786.9910000002,Pasivo,bg,total_banca_multiple,2021-08
2001.21,obligaciones_con_el_publico,351985.10099999997,Pasivo,bg,total_banca_multiple,2021-08
2001.23,depositos_del_sistema_financiero_y_organismos_internacionales,7736.03,Pasivo,bg,total_banca_multiple,2021-08
2001.22,fondos_interbancarios,37.667,Pasivo,bg,total_banca_multiple,2021-08
2001.24,adeudos_y_obligaciones_financieras,114281.48899999999,Pasivo,bg,total_banca_multiple,2021-08
2001.28,obligaciones_en_circulacion_no_subordinadas,190709.65999999997,Pasivo,bg,total_banca_multiple,2021-08
2001.25,cuentas_por_pagar,146037.015,Pasivo,bg,total_banca_multiple,2021-08
29,otros_pasivos,7309198.2870000005,Pasivo,bg,total_banca_multiple,2021-08
27,provisiones,2617913.382,Pasivo,bg,total_banca_multiple,2021-08
2701,creditos_indirectos,1093101.465,Pasivo,bg,total_banca_multiple,2021-08
2702,otras_provisiones,1524811.911,Pasivo,bg,total_banca_multiple,2021-08
28,obligaciones_en_circulacion_subordinadas,14043624.242000002,Pasivo,bg,total_banca_multiple,2021-08
2,pasivo,480685001.70100015,Pasivo,bg,total_banca_multiple,2021-08
3,patrimonio,54343521.79299999,Patrimonio,bg,total_banca_multiple,2021-08
31,capital_social,38559502.59599999,Patrimonio,bg,total_banca_multiple,2021-08
32,capital_adicional,539529.1570000001,Patrimonio,bg,total_banca_multiple,2021-08
33,reservas,12391631.773,Patrimonio,bg,total_banca_multiple,2021-08
35,ajustes_al_patrimonio,-1605919.6179999998,Patrimonio,bg,total_banca_multiple,2021-08
38,resultados_acumulados,499538.52400000015,Patrimonio,bg,total_banca_multiple,2021-08
39,resultado_neto_del_ejercicio,3959239.361000001,Patrimonio,bg,total_banca_multiple,2021-08
3901,total_pasivo_y_patrimonio,535028523.5,Patrimonio,bg,total_banca_multiple,2021-08
7,contingentes,376337365.57900006,Contingentes,bg,total_banca_multiple,2021-08
7101,avales_cartas_fianza_cartas_de_credito_y_aceptaciones_bancarias,64112724.570999995,Contingentes,bg,total_banca_multiple,2021-08
7105,lineas_de_credito_no_utilizadas_y_creditos_concedidos_no_desembolsados,162370395.60500002,Contingentes,bg,total_banca_multiple,2021-08
7106,instrumentos_financieros_derivados,149323703.91899997,Contingentes,bg,total_banca_multiple,2021-08
7110,otras_cuentas_contingentes,530541.468,Contingentes,bg,total_banca_multiple,2021-08
11,disponible,40703455.684,Activo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
1101,caja,5008134.139,Activo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
1103,bancos_y_corresponsales,34449705.663,Activo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
1105,canje,104072.219,Activo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
1109,otros,1141543.661,Activo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
12,fondos_interbancarios,300000.0,Activo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
13,inversiones_netas_de_provisiones,30682926.162,Activo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
1301,inversiones_a_valor_razonable_con_cambios_en_resultados,1998375.673,Activo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
1303,inversiones_disponibles_para_la_venta,19297002.424,Activo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
1305,inversiones_a_vencimiento,7280245.661,Activo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
17,inversiones_en_subsidiarias_asociadas_y_negocios_conjuntos,2115633.489,Activo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
1306,inversiones_en_commodities,0.0,Activo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
1309,provisiones,-8331.085,Activo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
14,creditos_netos_de_provisiones_y_de_ingresos_no_devengados,114006335.062,Activo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
1401,vigentes,115633734.001,Activo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
1401.07.01,cuentas_corrientes,118714.766,Activo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
1401.07.02,tarjetas_de_credito,4831160.465,Activo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
1401.07.05,descuentos,2270208.439,Activo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
1401.07.10,factoring,2745923.589,Activo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
1401.07.06,prestamos,73398965.663,Activo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
1401.07.11,arrendamiento_financiero,6138573.49,Activo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
1401.04,hipotecarios_para_vivienda,17340096.623,Activo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
1401.07.26,comercio_exterior,4484318.259,Activo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
1401.07.21,creditos_por_liquidar,0.0,Activo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
1401.04.99,otros,4305772.703,Activo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
1403,refinanciados_y_reestructurados,1670676.91,Activo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
1404,atrasados,4021252.209,Activo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
1405,vencidos,2163847.852,Activo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
1406,en_cobranza_judicial,1857404.356,Activo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
1409,provisiones,-7245909.963,Activo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
1410,intereses_y_comisiones_no_devengados,-73418.094,Activo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
15,cuentas_por_cobrar_netas_de_provisiones,3720101.243,Activo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
1508,rendimientos_por_cobrar,672663.629,Activo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
1508.11,disponible,430.945,Activo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
1508.12,fondos_interbancarios,4.156,Activo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
1508.13,inversiones,0.0,Activo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
1508.14,creditos,672228.528,Activo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
1508.15,cuentas_por_cobrar,0.0,Activo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
16,bienes_realizables_recibidos_en_pago_y_adjudicados_netos,40227.363,Activo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
18,inmuebles_mobiliario_y_equipo_neto,981452.621,Activo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
19,otros_activos,3150514.877,Activo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
1,activo,194257676.645,Activo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
21,obligaciones_con_el_publico,125702703.103,Pasivo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
2101,depositos_a_la_vista,56445574.411,Pasivo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
2102,depositos_de_ahorro,48761549.547,Pasivo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
2103,depositos_a_plazo,18659590.059,Pasivo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
2103.02,certificados_bancarios_y_de_depositos,1341128.467,Pasivo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
2103.03,cuentas_a_plazo,12663195.935,Pasivo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
2103.05,cts,4653490.859,Pasivo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
2103.09,otros,1774.796,Pasivo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
2107,depositos_restringidos,23348.514,Pasivo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
2108,otras_obligaciones,1812640.569,Pasivo,bg,banco_de_credito_con_sucursales_en_el_exterior,2021-08
